"DomainDNS","ObjectDN","ObjectType","SamAccountName","IsProtectedByAdminSDHolder","Trustee","TrusteeShortName","AccessControlType","ActiveDirectoryRights","IsInherited","IsSafePrincipal","IsDangerousForProtectedObjects"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Schema Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Schema Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Server Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Server Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=AuthNPS,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","CREATOR OWNER","CREATOR OWNER","Allow","Self","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\Admin_AD_Full_Admins","MATHIASMOTRON\Admin_AD_Full_Admins","Allow","WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","GenericAll","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\Enterprise Key Admins","MATHIASMOTRON\Enterprise Key Admins","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.aadc.maad","MATHIASMOTRON\svc.aadc.maad","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.aadc.maad","MATHIASMOTRON\svc.aadc.maad","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.aadc.maad","MATHIASMOTRON\svc.aadc.maad","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.aadc.maad","MATHIASMOTRON\svc.aadc.maad","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.aadc.maad","MATHIASMOTRON\svc.aadc.maad","Allow","GenericAll","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.aadc.maad","MATHIASMOTRON\svc.aadc.maad","Allow","ExtendedRight","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.mim.maad","MATHIASMOTRON\svc.mim.maad","Allow","ExtendedRight","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.mim.maad","MATHIASMOTRON\svc.mim.maad","Allow","ReadProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.mim.maad","MATHIASMOTRON\svc.mim.maad","Allow","ExtendedRight","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.mim.maad","MATHIASMOTRON\svc.mim.maad","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.mim.maad","MATHIASMOTRON\svc.mim.maad","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\svc.mim.maad","MATHIASMOTRON\svc.mim.maad","Allow","WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","ReadProperty, WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","CreateChild, DeleteChild, GenericWrite","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","ReadProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_CloudSync$","MATHIASMOTRON\SVC_CloudSync$","Allow","ExtendedRight","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_MDIACTION$","MATHIASMOTRON\SVC_MDIACTION$","Allow","WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_MDIACTION$","MATHIASMOTRON\SVC_MDIACTION$","Allow","ExtendedRight","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_MDIACTION$","MATHIASMOTRON\SVC_MDIACTION$","Allow","WriteProperty","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","MATHIASMOTRON\SVC_MDIACTION$","MATHIASMOTRON\SVC_MDIACTION$","Allow","ReadProperty, GenericExecute","True","False","True"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","Allow","ReadProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","Allow","ReadProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","Allow","ReadProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","Self","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty","True","True","False"
"mathiasmotron.com","CN=AuthNPS2,OU=SPECIFIC USERS,OU=USERS,OU=PRD,DC=mathiasmotron,DC=com","User","AuthNPS2","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","True","True","False"
